#timestamp [ns],wx [rad s^-1],wy [rad s^-1],wz [rad s^-1],ax [m s^-2],ay [m s^-2],az [m s^-2]
49885000000,0.002277535,-0.175491330,0.048990219,1.349868412,-8.409533555,-4.885860746
49890000000,0.001098052,-0.177811741,0.051898658,1.371198446,-8.340658875,-4.829813961
49895000000,0.001072885,-0.176949378,0.052562387,1.329669140,-8.304451473,-4.794998620
49900000000,-0.001878460,-0.175098942,0.048052327,1.310950554,-8.409544362,-4.862903428
49905000000,-0.000322135,-0.172570462,0.048240434,1.372879325,-8.342118473,-4.843188949
49910000000,0.000752490,-0.176596805,0.054053931,1.354300468,-8.379771937,-4.842454166
49915000000,0.002697805,-0.175125344,0.053275317,1.338265076,-8.403208000,-4.788404168
49920000000,-0.001048221,-0.173122025,0.051490567,1.350046183,-8.364041682,-4.855997043
49925000000,-0.000801970,-0.177229625,0.054784204,1.293856392,-8.436776566,-4.854644084
49930000000,-0.005422482,-0.176759965,0.050611025,1.310308505,-8.427904474,-4.855463918
49935000000,-0.002422123,-0.173899126,0.053487764,1.285521252,-8.373960186,-4.822494698
49940000000,-0.005084426,-0.172327064,0.055071701,1.265679832,-8.408144524,-4.853766677
49945000000,-0.003634009,-0.177408499,0.049071578,1.252155148,-8.414915288,-4.832050000
49950000000,-0.003062692,-0.176794017,0.054675435,1.230045515,-8.389245151,-4.863671191
49955000000,-0.002737519,-0.177211677,0.052461031,1.226940395,-8.423869838,-4.838974054
49960000000,-0.005750002,-0.172773358,0.051603228,1.271900012,-8.425717444,-4.819185939
49965000000,-0.004585484,-0.176186646,0.056260704,1.257577666,-8.377097464,-4.836329608
49970000000,-0.008212820,-0.178961933,0.048076096,1.228703260,-8.337784186,-4.799046869
49975000000,-0.006688651,-0.175987713,0.052133273,1.215131931,-8.386793483,-4.767233859
49980000000,-0.005372065,-0.173005891,0.050846375,1.234116920,-8.413472405,-4.842389144
49985000000,-0.008575272,-0.180829327,0.052910465,1.253866153,-8.407369074,-4.864019983
49990000000,-0.010031368,-0.177898093,0.052453139,1.210118465,-8.426171041,-4.824882775
49995000000,-0.007812304,-0.177624461,0.057597449,1.199435096,-8.474095003,-4.754349606
50000000000,-0.009722568,-0.180531056,0.051077442,1.192681160,-8.384618870,-4.825035841
50005000000,-0.008515922,-0.175666836,0.052856769,1.150355602,-8.428635146,-4.782598953
50010000000,-0.010501671,-0.176934693,0.054519407,1.164522802,-8.400667812,-4.820875003
50015000000,-0.011059539,-0.180510524,0.051258782,1.143073521,-8.427203497,-4.764493779
50020000000,-0.012874121,-0.180432981,0.050073093,1.228346786,-8.477823520,-4.820468223
50025000000,-0.011158448,-0.177848515,0.054681523,1.145704721,-8.453869038,-4.793741527
50030000000,-0.008255410,-0.176008280,0.054700715,1.217745786,-8.379402422,-4.719665156
50035000000,-0.016473648,-0.176559892,0.053053031,1.176059362,-8.448180448,-4.826916631
50040000000,-0.010573684,-0.181047427,0.055302448,1.083056491,-8.420934016,-4.787470131
50045000000,-0.015257133,-0.180547825,0.058143252,1.185043838,-8.457371631,-4.747159166
50050000000,-0.014140090,-0.178497277,0.052038182,1.157211697,-8.525956976,-4.776732001
50055000000,-0.015545749,-0.179290159,0.052793651,1.113742870,-8.494301053,-4.723379903
50060000000,-0.015612114,-0.179045529,0.050857386,1.126132692,-8.401264809,-4.771344393
50065000000,-0.015698524,-0.177892272,0.055349439,1.111263969,-8.451352019,-4.770520338
50070000000,-0.013595295,-0.179413138,0.054360954,1.125359628,-8.457612408,-4.816533738
50075000000,-0.014893863,-0.180072342,0.054115259,1.143233159,-8.491768891,-4.779160955
50080000000,-0.016350858,-0.183152994,0.053641766,1.078735252,-8.516256575,-4.772568502
50085000000,-0.017286304,-0.180578662,0.055958462,1.056117143,-8.459513845,-4.733035260
50090000000,-0.013901291,-0.178161734,0.050993374,1.023331245,-8.492434185,-4.769315863
50095000000,-0.019034826,-0.181252604,0.058721323,1.117868427,-8.487539662,-4.826559693
50100000000,-0.020268690,-0.178755067,0.056565505,1.053406785,-8.456165948,-4.780433869
50105000000,-0.021459542,-0.181002780,0.056934321,1.014910662,-8.490403379,-4.743745766
50110000000,-0.017045003,-0.181666604,0.051632603,1.022545181,-8.451393167,-4.755247649
50115000000,-0.018989804,-0.178085178,0.052755905,1.058786097,-8.508372774,-4.712438426
50120000000,-0.020168404,-0.182193991,0.055410846,0.989883002,-8.473688293,-4.747421440
50125000000,-0.020712644,-0.183595662,0.053357101,0.970552196,-8.476237598,-4.720641565
50130000000,-0.022534223,-0.178216689,0.051818459,1.001926467,-8.470552821,-4.710001897
50135000000,-0.019576560,-0.179693091,0.056868322,0.992691310,-8.505575035,-4.698299566
50140000000,-0.026003685,-0.179252534,0.054819021,0.971950655,-8.431418325,-4.745755423
50145000000,-0.022686287,-0.179173890,0.055127266,1.031665371,-8.517964125,-4.754844902
50150000000,-0.028972070,-0.176103008,0.053009018,1.000531792,-8.516445702,-4.792379484
50155000000,-0.025479812,-0.179996974,0.055781296,0.998585550,-8.491176582,-4.769624437
50160000000,-0.027696511,-0.183830381,0.058238239,0.928939890,-8.513700635,-4.728857075
50165000000,-0.025824727,-0.179616643,0.052304580,0.987076974,-8.497337996,-4.724470609
50170000000,-0.021586574,-0.178424214,0.053461016,0.917886620,-8.554957591,-4.684684368
50175000000,-0.022242825,-0.178921932,0.056813122,0.909628876,-8.523863298,-4.707974011
50180000000,-0.024271335,-0.181514298,0.059254655,0.895057165,-8.512022796,-4.676799690
50185000000,-0.022652595,-0.176408205,0.049416405,0.925657831,-8.559747807,-4.677996296
50190000000,-0.027247295,-0.179938597,0.054269690,0.900613106,-8.551378481,-4.635230265
50195000000,-0.027778960,-0.180978177,0.058322360,0.861679202,-8.561765981,-4.682614825
50200000000,-0.025366760,-0.180160883,0.056208578,0.900757482,-8.524170335,-4.683649747
50205000000,-0.028666791,-0.176261549,0.056114598,0.893800194,-8.503031191,-4.661906621
50210000000,-0.025006180,-0.178847382,0.056681802,0.884709768,-8.542537658,-4.672873019
50215000000,-0.033322249,-0.178316810,0.051166614,0.878345358,-8.501232974,-4.651194170
50220000000,-0.030598953,-0.184655371,0.057720370,0.891597146,-8.501914492,-4.659454901
50225000000,-0.031590663,-0.179889241,0.050378530,0.872680921,-8.543846392,-4.665399285
50230000000,-0.028924546,-0.179547005,0.053009978,0.905388926,-8.537564922,-4.704365043
50235000000,-0.032860318,-0.178429539,0.056194571,0.835335133,-8.521535997,-4.684610374
50240000000,-0.029969077,-0.185994044,0.055185532,0.853567056,-8.535041627,-4.655059278
50245000000,-0.030012597,-0.183589055,0.054078673,0.836829687,-8.580748775,-4.637318008
50250000000,-0.032979916,-0.183772536,0.059121365,0.803894890,-8.544294041,-4.710259836
50255000000,-0.031683271,-0.182028888,0.060820048,0.803352888,-8.558078032,-4.652440816
50260000000,-0.034164166,-0.180895424,0.053620919,0.838690310,-8.615361428,-4.667442922
50265000000,-0.034434767,-0.180517403,0.057471516,0.780974767,-8.535901211,-4.666694087
50270000000,-0.036985282,-0.185409046,0.056122466,0.797841060,-8.563113157,-4.654581796
50275000000,-0.034334915,-0.187115081,0.061174939,0.811293505,-8.588712905,-4.685128821
50280000000,-0.035003414,-0.187344153,0.057047936,0.761751336,-8.627021915,-4.626271551
50285000000,-0.040102035,-0.185037284,0.057199798,0.778726504,-8.585459519,-4.611895625
50290000000,-0.039727936,-0.184953883,0.058184578,0.791622654,-8.608596522,-4.613127527
50295000000,-0.037438154,-0.183851586,0.055773215,0.737538346,-8.628500836,-4.585032643
50300000000,-0.033552560,-0.180833672,0.052908364,0.756707701,-8.571387268,-4.648513047
50305000000,-0.034503043,-0.183980941,0.056076948,0.763310609,-8.595096572,-4.612139584
50310000000,-0.040922815,-0.184172298,0.056804279,0.791944996,-8.643950345,-4.590461211
50315000000,-0.038886513,-0.178998860,0.053654146,0.771897668,-8.579256440,-4.572414158
50320000000,-0.039888711,-0.188281354,0.055058433,0.709031352,-8.596784675,-4.574631411
50325000000,-0.037504325,-0.179722735,0.060315112,0.707377094,-8.639657091,-4.527908295
50330000000,-0.041389197,-0.184192465,0.054209184,0.735850641,-8.580140197,-4.589573693
50335000000,-0.041413478,-0.180700799,0.058590447,0.727094981,-8.617964050,-4.583042479
50340000000,-0.042635350,-0.184409024,0.055950431,0.707906365,-8.595816884,-4.593757668
50345000000,-0.043197289,-0.183160920,0.058474807,0.687486030,-8.591170175,-4.569156920
50350000000,-0.036818327,-0.183784132,0.058419985,0.713392172,-8.646453856,-4.555789010
50355000000,-0.045249647,-0.183645080,0.056427119,0.653979932,-8.575252395,-4.568112653
50360000000,-0.041685818,-0.182815015,0.058512332,0.673020752,-8.613211422,-4.555129221
50365000000,-0.044086101,-0.184909133,0.054018185,0.693577670,-8.586738976,-4.609830724
50370000000,-0.043721058,-0.184412939,0.060251255,0.653956119,-8.637619876,-4.576990279
50375000000,-0.045080842,-0.185563371,0.058388128,0.616933870,-8.625428674,-4.587797345
50380000000,-0.048457835,-0.183661780,0.055577748,0.672597593,-8.650153301,-4.537077135
50385000000,-0.048546182,-0.184128915,0.051388031,0.616298141,-8.655598078,-4.555048679
50390000000,-0.044708471,-0.184326509,0.055736388,0.604037271,-8.604020507,-4.530773231
50395000000,-0.044283895,-0.183401759,0.054175980,0.645239714,-8.647043339,-4.504792788
50400000000,-0.045606452,-0.183490263,0.056223328,0.632617154,-8.664884797,-4.526684894
50405000000,-0.048033336,-0.180858679,0.058331294,0.630880521,-8.656088799,-4.505979975
50410000000,-0.050924558,-0.184581951,0.053728982,0.561778792,-8.649539140,-4.533530782
50415000000,-0.047187194,-0.186326849,0.056339584,0.636006080,-8.673883745,-4.515028974
50420000000,-0.051111075,-0.185856816,0.058081966,0.627575246,-8.643827426,-4.536581865
50425000000,-0.050904502,-0.186962606,0.057757752,0.602040009,-8.601185773,-4.505561848
50430000000,-0.050567433,-0.185824773,0.055976793,0.620111318,-8.640244380,-4.447471139
50435000000,-0.052577601,-0.185639287,0.059409272,0.582203594,-8.598319884,-4.509619399
50440000000,-0.050939232,-0.186147808,0.054288886,0.564577575,-8.689797564,-4.471838851
50445000000,-0.052377809,-0.186799653,0.057984463,0.558986461,-8.645383875,-4.473550834
50450000000,-0.051589696,-0.180004901,0.056963540,0.559529596,-8.643317556,-4.456303339
50455000000,-0.050232294,-0.183684885,0.059391827,0.550459495,-8.662306838,-4.502298737
50460000000,-0.052614023,-0.179688339,0.055897381,0.561746833,-8.697244354,-4.480321465
50465000000,-0.051930632,-0.184116126,0.054036996,0.525411252,-8.712851544,-4.505535938
50470000000,-0.056956145,-0.182978875,0.058767233,0.495946595,-8.664671181,-4.456278772
50475000000,-0.056790565,-0.183111975,0.057669483,0.493853041,-8.643189414,-4.471997318
50480000000,-0.052231350,-0.182040245,0.057686364,0.546359410,-8.692424882,-4.475646774
50485000000,-0.059611975,-0.188071252,0.053380796,0.570683661,-8.745193749,-4.442980867
50490000000,-0.057610263,-0.182972265,0.056492082,0.466903043,-8.724767622,-4.448483496
50495000000,-0.058570068,-0.182658202,0.057833463,0.526161873,-8.676717682,-4.487083118
50500000000,-0.055820329,-0.189106052,0.061306746,0.440909313,-8.710802081,-4.464316286
50505000000,-0.056746981,-0.184678365,0.054909763,0.506480234,-8.682358702,-4.445741836
50510000000,-0.054191233,-0.185883134,0.056688654,0.458341960,-8.727282762,-4.442385750
50515000000,-0.058796354,-0.188020779,0.059117303,0.418941290,-8.700750646,-4.434247957
50520000000,-0.057958523,-0.183007377,0.053668520,0.446118974,-8.676193465,-4.422557500
50525000000,-0.057253392,-0.190815697,0.064669935,0.370645115,-8.659722966,-4.406552865
50530000000,-0.055574236,-0.187109680,0.059675665,0.396996140,-8.716954949,-4.382100065
50535000000,-0.059469610,-0.188578544,0.056948502,0.415260570,-8.717313737,-4.408044894
50540000000,-0.060192379,-0.193590086,0.061927337,0.463882680,-8.648944542,-4.371213695
50545000000,-0.056453200,-0.187884012,0.062291647,0.458503832,-8.762818566,-4.403983729
50550000000,-0.062254841,-0.188703918,0.059365108,0.379698117,-8.704429653,-4.354177179
50555000000,-0.060231145,-0.189465532,0.059738430,0.390829147,-8.734738485,-4.380506620
50560000000,-0.061263963,-0.192941996,0.058317019,0.368511411,-8.776609034,-4.350753321
50565000000,-0.062953565,-0.189072642,0.057574752,0.367641714,-8.739540594,-4.354334177
50570000000,-0.061715625,-0.191520640,0.061699852,0.344599263,-8.682469280,-4.354976474
50575000000,-0.063641342,-0.184777036,0.057633922,0.347978881,-8.706071987,-4.316879035
50580000000,-0.061457730,-0.186521255,0.054914408,0.310613115,-8.833789658,-4.363810314
50585000000,-0.064694718,-0.181828235,0.061301869,0.354418755,-8.736587375,-4.309756549
50590000000,-0.067364289,-0.189136320,0.061311732,0.354879005,-8.753428566,-4.322591203
50595000000,-0.064358333,-0.191729887,0.055144064,0.381217039,-8.798826989,-4.307408557
50600000000,-0.063925162,-0.188848150,0.062001950,0.323380160,-8.721536105,-4.361370115
50605000000,-0.065271808,-0.190217879,0.059388489,0.300777086,-8.733373745,-4.300100354
50610000000,-0.067583644,-0.187640467,0.057375805,0.360427116,-8.801306523,-4.316942972
50615000000,-0.070671989,-0.188798478,0.057525667,0.336150820,-8.805592635,-4.368533002
50620000000,-0.065211793,-0.189072909,0.060269774,0.313099205,-8.759030676,-4.309240731
50625000000,-0.068853404,-0.188194782,0.061150859,0.285431518,-8.782487591,-4.259061481
50630000000,-0.067834824,-0.192598007,0.058674353,0.279542452,-8.763987165,-4.337274786
50635000000,-0.063961770,-0.187852809,0.058718250,0.312872043,-8.772515466,-4.284688816
50640000000,-0.070559679,-0.185453892,0.061118748,0.319084421,-8.776266777,-4.223558556
50645000000,-0.072833521,-0.184103020,0.060579693,0.311942038,-8.779403361,-4.308224588
50650000000,-0.069632890,-0.185432073,0.060342431,0.234472590,-8.798773401,-4.326096648
50655000000,-0.069691695,-0.192724863,0.059791576,0.283791449,-8.764062266,-4.276590505
50660000000,-0.074212779,-0.190398442,0.060656878,0.273006340,-8.788385503,-4.284926813
50665000000,-0.077027188,-0.188451704,0.062125018,0.263494604,-8.803071560,-4.235685628
50670000000,-0.076503705,-0.190946093,0.056519409,0.239848415,-8.729682775,-4.252388042
50675000000,-0.071310045,-0.190602469,0.062915066,0.202056692,-8.789287490,-4.246352659
50680000000,-0.076173904,-0.189000552,0.058255446,0.218263870,-8.775224245,-4.214873683
50685000000,-0.073439403,-0.190345129,0.062007308,0.219897739,-8.775118303,-4.241243152
50690000000,-0.073249881,-0.186876862,0.060137307,0.188543685,-8.857012081,-4.192325355
50695000000,-0.076596916,-0.188243042,0.060241876,0.247326836,-8.832717267,-4.281328286
50700000000,-0.075502643,-0.188979550,0.058649812,0.185795899,-8.812975061,-4.261183018
50705000000,-0.071041921,-0.187352115,0.061407129,0.175461731,-8.773462113,-4.219532426
50710000000,-0.075166306,-0.189858533,0.059333017,0.158048166,-8.801577666,-4.226194769
50715000000,-0.075024389,-0.191057747,0.064580222,0.145291195,-8.864060403,-4.193645436
50720000000,-0.073247804,-0.189586256,0.062906470,0.126732148,-8.812285936,-4.146830752
50725000000,-0.080773104,-0.189796614,0.056521105,0.181947387,-8.819657778,-4.159592828
50730000000,-0.077364155,-0.192214414,0.062964174,0.185827310,-8.776345028,-4.211146402
50735000000,-0.077876949,-0.191256169,0.059980514,0.117731647,-8.871635245,-4.162389032
50740000000,-0.083808110,-0.188315009,0.064205392,0.169694226,-8.902741983,-4.149108787
50745000000,-0.077108982,-0.191712770,0.058855585,0.142883477,-8.856806083,-4.145640355
50750000000,-0.083470427,-0.191526376,0.055442651,0.133621503,-8.821566121,-4.196989904
50755000000,-0.085040118,-0.188349438,0.064895521,0.090013979,-8.842308601,-4.170237507
50760000000,-0.081854370,-0.189622994,0.059910964,0.103872090,-8.804952306,-4.145564777
50765000000,-0.077984416,-0.190288692,0.062629792,0.084613313,-8.844800838,-4.096325823
50770000000,-0.085642371,-0.191137253,0.059934229,0.077511801,-8.887608291,-4.150360601
50775000000,-0.078437721,-0.192302011,0.060654075,0.071463793,-8.844659591,-4.141068454
50780000000,-0.086660330,-0.190700379,0.061552438,0.095714374,-8.866212301,-4.148873234
50785000000,-0.083341304,-0.188082151,0.061405153,0.074200182,-8.895445395,-4.102792346
50790000000,-0.084612902,-0.193147015,0.063209292,0.149930786,-8.869540018,-4.079170399
50795000000,-0.087455312,-0.192893161,0.061153210,0.097109619,-8.853719623,-4.156681868
50800000000,-0.085001806,-0.191551939,0.064231172,0.016173930,-8.901776283,-4.150459570
50805000000,-0.085123743,-0.193848423,0.065263008,0.017765897,-8.908836999,-4.110564644
50810000000,-0.085595873,-0.190510573,0.065168251,0.086740602,-8.907237866,-4.108787384
50815000000,-0.087114278,-0.187314992,0.065957007,0.025152708,-8.893416865,-4.100176993
50820000000,-0.087596265,-0.193057196,0.063488565,0.046651400,-8.898305881,-4.105126603
50825000000,-0.082810085,-0.189762589,0.061673680,0.030055124,-8.866128116,-4.068866753
50830000000,-0.085464032,-0.190118671,0.062579671,-0.004211592,-8.927546093,-4.112949122
50835000000,-0.088286124,-0.189943162,0.061247964,-0.020144740,-8.874404603,-4.046509391
50840000000,-0.092199356,-0.195261976,0.065047230,0.005993215,-8.900432675,-4.079257448
50845000000,-0.090677212,-0.191798998,0.065058194,-0.035221815,-8.898797820,-4.048313052
50850000000,-0.088130624,-0.186593531,0.061805193,-0.010647569,-8.910984434,-4.052128739
50855000000,-0.090990520,-0.195670796,0.057636464,-0.016076818,-8.897675714,-4.048832807
50860000000,-0.085753622,-0.194960382,0.058265271,-0.027932563,-8.851694047,-4.071896742
50865000000,-0.090782442,-0.193760281,0.060594135,-0.010004987,-8.900887718,-4.032682709
50870000000,-0.087261442,-0.191890177,0.064343558,-0.042669099,-8.947535671,-4.054463471
50875000000,-0.085314400,-0.194414363,0.062851163,-0.049935851,-8.857423862,-4.036556832
